 "nmvw_actor" , "n_bb_object" ,
 "https://hdl.handle.net/20.500.11840/pi32304" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi32305" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi32306" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi32307" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi32308" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi32309" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi32310" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi32311" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi32317" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi3232" , "506" ,
 "https://hdl.handle.net/20.500.11840/pi32320" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi32342" , "21" ,
 "https://hdl.handle.net/20.500.11840/pi3236" , "83" ,
 "https://hdl.handle.net/20.500.11840/pi32363" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi32369" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3239" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32391" , "123" ,
 "https://hdl.handle.net/20.500.11840/pi32396" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi32419" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi32420" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi3243" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3244" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32460" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi32483" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi32496" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32497" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32498" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32518" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32519" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3252" , "367" ,
 "https://hdl.handle.net/20.500.11840/pi32520" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32521" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32524" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi32525" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi32526" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi32527" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi32528" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi32529" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi32548" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32553" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3258" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi3259" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3262" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi3263" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32668" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi32669" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi3268" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3269" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3270" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3271" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi32710" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32711" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32712" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32713" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3272" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi32738" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32739" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32740" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32741" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32742" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32743" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32744" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32745" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32746" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32747" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32748" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32749" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi32750" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi3276" , "30" ,
 "https://hdl.handle.net/20.500.11840/pi32775" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32779" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3279" , "59" ,
 "https://hdl.handle.net/20.500.11840/pi32790" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi32805" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi32827" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32828" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32829" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi3283" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi32830" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32831" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32832" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32833" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32834" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32835" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32836" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32837" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32838" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32839" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32840" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi32841" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32858" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32859" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32860" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32862" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32863" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32890" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi32902" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi32903" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi32935" , "595" ,
 "https://hdl.handle.net/20.500.11840/pi32958" , "104" ,
 "https://hdl.handle.net/20.500.11840/pi32984" , "33" ,
 "https://hdl.handle.net/20.500.11840/pi3299" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3300" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3301" , "105" ,
 "https://hdl.handle.net/20.500.11840/pi3303" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi3304" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33049" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3306" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi3307" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi33073" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi33087" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi3311" , "99" ,
 "https://hdl.handle.net/20.500.11840/pi33119" , "39" ,
 "https://hdl.handle.net/20.500.11840/pi33124" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi33160" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi33161" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi33162" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi33164" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33188" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi33189" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi33199" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33200" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33207" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi33208" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi33212" , "48" ,
 "https://hdl.handle.net/20.500.11840/pi33213" , "48" ,
 "https://hdl.handle.net/20.500.11840/pi33214" , "48" ,
 "https://hdl.handle.net/20.500.11840/pi33221" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi33222" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi3323" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi33231" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3325" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi33278" , "72" ,
 "https://hdl.handle.net/20.500.11840/pi33290" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi33291" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi33293" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi33295" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi33296" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi33297" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi33299" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi33308" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi33309" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi3331" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi33311" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi33313" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33318" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi33338" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi33343" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33346" , "36" ,
 "https://hdl.handle.net/20.500.11840/pi33350" , "524" ,
 "https://hdl.handle.net/20.500.11840/pi33351" , "524" ,
 "https://hdl.handle.net/20.500.11840/pi33353" , "150" ,
 "https://hdl.handle.net/20.500.11840/pi33362" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi33370" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi33371" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi33372" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi33373" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi33375" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi33376" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi33380" , "17" ,
 "https://hdl.handle.net/20.500.11840/pi33382" , "57" ,
 "https://hdl.handle.net/20.500.11840/pi33395" , "32" ,
 "https://hdl.handle.net/20.500.11840/pi33396" , "32" ,
 "https://hdl.handle.net/20.500.11840/pi33408" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi33411" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33412" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33413" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33415" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33416" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33417" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33418" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33419" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33420" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33431" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi33432" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi33433" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi33434" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi33447" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi33448" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi33449" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi3345" , "524" ,
 "https://hdl.handle.net/20.500.11840/pi3346" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi33473" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3348" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi3351" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33531" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33532" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33533" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33534" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi3354" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi33546" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33581" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33619" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi33622" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi33626" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3365" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3367" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3368" , "194" ,
 "https://hdl.handle.net/20.500.11840/pi33699" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33706" , "50" ,
 "https://hdl.handle.net/20.500.11840/pi33709" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi3371" , "35" ,
 "https://hdl.handle.net/20.500.11840/pi33710" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi33712" , "74" ,
 "https://hdl.handle.net/20.500.11840/pi33713" , "1145" ,
 "https://hdl.handle.net/20.500.11840/pi3372" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi33724" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi33734" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi33735" , "237" ,
 "https://hdl.handle.net/20.500.11840/pi3376" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi33778" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi3378" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi33788" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi33789" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi33790" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi33791" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi33792" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi33793" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi33807" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33810" , "194" ,
 "https://hdl.handle.net/20.500.11840/pi33815" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi33817" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi33832" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33833" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33834" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33835" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33867" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3388" , "524" ,
 "https://hdl.handle.net/20.500.11840/pi33981" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi33991" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi33998" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3400" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi34012" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi34014" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi34015" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi34018" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi3402" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi3409" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3419" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3420" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3422" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi3423" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi3428" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi3438" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi3446" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3448" , "29" ,
 "https://hdl.handle.net/20.500.11840/pi3449" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3450" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3453" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3458" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi3459" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi3460" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi3462" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3463" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3465" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3466" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3467" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3473" , "526" ,
 "https://hdl.handle.net/20.500.11840/pi34751" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3476" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi3478" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi3479" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3481" , "31" ,
 "https://hdl.handle.net/20.500.11840/pi3482" , "72" ,
 "https://hdl.handle.net/20.500.11840/pi3483" , "70" ,
 "https://hdl.handle.net/20.500.11840/pi3484" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi3485" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi3486" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi3488" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi3493" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3496" , "524" ,
 "https://hdl.handle.net/20.500.11840/pi3497" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi3498" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi3499" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi3500" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi3501" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi3506" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3508" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi3513" , "62" ,
 "https://hdl.handle.net/20.500.11840/pi3516" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3520" , "27" ,
 "https://hdl.handle.net/20.500.11840/pi3521" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi3523" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3525" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3527" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3532" , "133" ,
 "https://hdl.handle.net/20.500.11840/pi3534" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi3535" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi3550" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3553" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3560" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi3564" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi3565" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3566" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3572" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi3580" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi3581" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi3584" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi3592" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi3606" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3609" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3610" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi3611" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3613" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi3615" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi3616" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi3619" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3621" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3622" , "36" ,
 "https://hdl.handle.net/20.500.11840/pi3625" , "524" ,
 "https://hdl.handle.net/20.500.11840/pi3627" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3630" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi3631" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi3632" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi3637" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi3638" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi3641" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3643" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3647" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi3655" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi3656" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi3657" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi3660" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi3661" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi36613" , "35" ,
 "https://hdl.handle.net/20.500.11840/pi3662" , "133" ,
 "https://hdl.handle.net/20.500.11840/pi3665" , "237" ,
 "https://hdl.handle.net/20.500.11840/pi3671" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi3673" , "41" ,
 "https://hdl.handle.net/20.500.11840/pi3677" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi3683" , "133" ,
 "https://hdl.handle.net/20.500.11840/pi3686" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi3687" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3695" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi3705" , "32" ,
 "https://hdl.handle.net/20.500.11840/pi3707" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi3713" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi3716" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi3721" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3722" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3725" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi37251" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3730" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi3736" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi3739" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi3741" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi3744" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3750" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3751" , "263" ,
 "https://hdl.handle.net/20.500.11840/pi3752" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi3753" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3758" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi3760" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3764" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi3767" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3769" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi3774" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi3775" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi3779" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi3786" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi37958" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi37976" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi3798" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi37982" , "228" ,
 "https://hdl.handle.net/20.500.11840/pi3799" , "69" ,
 "https://hdl.handle.net/20.500.11840/pi38007" , "110" ,
 "https://hdl.handle.net/20.500.11840/pi3805" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi38066" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi38068" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi38071" , "64" ,
 "https://hdl.handle.net/20.500.11840/pi38074" , "34" ,
 "https://hdl.handle.net/20.500.11840/pi3808" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi38090" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi38102" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi38103" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi38116" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi38135" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi38136" , "23" ,
 "https://hdl.handle.net/20.500.11840/pi3814" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi38143" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi38189" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi3820" , "34" ,
 "https://hdl.handle.net/20.500.11840/pi3821" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi38228" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi3823" , "161" ,
 "https://hdl.handle.net/20.500.11840/pi3825" , "161" ,
 "https://hdl.handle.net/20.500.11840/pi3826" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi38261" , "32" ,
 "https://hdl.handle.net/20.500.11840/pi38262" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi38299" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi38304" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi38336" , "38" ,
 "https://hdl.handle.net/20.500.11840/pi38337" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi38344" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi38347" , "263" ,
 "https://hdl.handle.net/20.500.11840/pi38351" , "41" ,
 "https://hdl.handle.net/20.500.11840/pi38354" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi38362" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi38378" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi38393" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi38395" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi38410" , "26" ,
 "https://hdl.handle.net/20.500.11840/pi38419" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi3842" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi38427" , "61" ,
 "https://hdl.handle.net/20.500.11840/pi38433" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi38437" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi38453" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi38454" , "17" ,
 "https://hdl.handle.net/20.500.11840/pi3848" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi38484" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi38486" , "26" ,
 "https://hdl.handle.net/20.500.11840/pi38515" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi38539" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi38556" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi38557" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi38573" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi38575" , "24" ,
 "https://hdl.handle.net/20.500.11840/pi38577" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi38584" , "177" ,
 "https://hdl.handle.net/20.500.11840/pi38588" , "35" ,
 "https://hdl.handle.net/20.500.11840/pi38600" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi38602" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi38610" , "41" ,
 "https://hdl.handle.net/20.500.11840/pi38612" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi38613" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi38614" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi38652" , "41" ,
 "https://hdl.handle.net/20.500.11840/pi38668" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi38669" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi3867" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi38671" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi38675" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi38698" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi38701" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi38704" , "1" ,
